frames,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix,pos_x_mm,pos_y_mm,zeroed_x_mm,zeroed_y_mm,speed_EL
2,49.0,157.0,manual,49.0,157.0,514,205,False,7.62645914397,22.9756097561,7.62645914397,22.9756097561,
3,49.0,157.0,manual,49.0,157.0,514,205,False,7.62645914397,22.9756097561,7.62645914397,22.9756097561,0.0
4,49.0,157.0,manual,49.0,157.0,514,205,False,7.62645914397,22.9756097561,7.62645914397,22.9756097561,0.0
5,49.0,157.0,manual,49.0,157.0,514,205,False,7.62645914397,22.9756097561,7.62645914397,22.9756097561,0.0
6,49.0,157.0,manual,49.0,157.0,514,205,False,7.62645914397,22.9756097561,7.62645914397,22.9756097561,0.0
7,49.0,157.0,manual,49.0,157.0,514,205,False,7.62645914397,22.9756097561,7.62645914397,22.9756097561,0.0
8,49.0,157.0,manual,49.0,157.0,514,205,False,7.62645914397,22.9756097561,7.62645914397,22.9756097561,0.0
9,49.0,157.0,manual,49.0,157.0,514,205,False,7.62645914397,22.9756097561,7.62645914397,22.9756097561,0.0
10,49.0,157.0,manual,49.0,157.0,514,205,False,7.62645914397,22.9756097561,7.62645914397,22.9756097561,0.0
11,49.0,157.0,manual,49.0,157.0,514,205,False,7.62645914397,22.9756097561,7.62645914397,22.9756097561,0.0
12,49.0,157.0,manual,49.0,157.0,514,205,False,7.62645914397,22.9756097561,7.62645914397,22.9756097561,0.0
13,49.0,157.0,manual,49.0,157.0,514,205,False,7.62645914397,22.9756097561,7.62645914397,22.9756097561,0.0
14,49.0,157.0,manual,49.0,157.0,514,205,False,7.62645914397,22.9756097561,7.62645914397,22.9756097561,0.0
15,49.0,157.0,manual,49.0,157.0,514,205,False,7.62645914397,22.9756097561,7.62645914397,22.9756097561,0.0
16,49.0,157.0,manual,49.0,157.0,514,205,False,7.62645914397,22.9756097561,7.62645914397,22.9756097561,0.0
17,49.0,157.0,manual,49.0,157.0,514,205,False,7.62645914397,22.9756097561,7.62645914397,22.9756097561,0.0
18,49.0,157.0,12,49.0,157.0,514,205,False,7.62645914397,22.9756097561,7.62645914397,22.9756097561,0.0
19,50.0,156.0,12,49.8333333333,156.166666667,514,205,False,7.75616083009,22.8536585366,7.75616083009,22.8536585366,0.178029849492
