frames,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix,pos_x_mm,pos_y_mm,zeroed_x_mm,zeroed_y_mm,speed_EL
2,128.0,106.0,22,127.166666667,107.833333333,544,230,False,18.7009803922,14.0652173913,18.7009803922,14.0652173913,
3,121.0,89.0,22,121.229813665,89.701863354,544,230,False,17.8279137743,11.7002430462,17.8279137743,11.7002430462,2.52098174771
4,120.0,77.0,22,120.001740062,77.1980993174,544,230,False,17.647314715,10.0693173023,17.647314715,10.0693173023,1.64089451286
5,110.0,83.0,22,110.161913852,82.740583129,544,230,False,16.2002814488,10.7922499733,16.2002814488,10.7922499733,1.61757130301
6,106.0,87.0,22,105.960654874,86.9230735372,544,230,False,15.5824492462,11.3377922005,15.5824492462,11.3377922005,0.824216568772
7,102.0,89.0,22,101.980561141,89.0079669327,544,230,False,14.9971413443,11.6097348173,14.9971413443,11.6097348173,0.645397650193
8,101.0,90.0,22,100.939012931,90.0225606934,544,230,False,14.8439724899,11.7420731339,14.8439724899,11.7420731339,0.202420670896
9,99.0,90.0,22,98.9925338419,90.0271828083,544,230,False,14.557725565,11.7426760185,14.557725565,11.7426760185,0.286247559755
10,98.0,91.0,22,97.980111385,90.9931935323,544,230,False,14.4088399096,11.8686774173,14.4088399096,11.8686774173,0.195046894072
11,97.0,91.0,22,96.9917686052,91.0144888908,544,230,False,14.2634953831,11.8714550727,14.2634953831,11.8714550727,0.145371065678
12,95.0,91.0,22,95.0147291867,91.0062150015,544,230,False,13.9727542922,11.8703758698,13.9727542922,11.8703758698,0.290743093898
13,93.0,91.0,22,93.0063414783,91.0023554172,544,230,False,13.6774031586,11.8698724457,13.6774031586,11.8698724457,0.295351562629
14,91.0,90.0,22,91.0024043236,90.0187160936,544,230,False,13.3827065182,11.7415716644,13.3827065182,11.7415716644,0.32141437484
15,90.0,89.0,22,89.9830617511,89.0078294236,544,230,False,13.2328031987,11.6097168813,13.2328031987,11.6097168813,0.199641401027
16,104.0,103.0,22,103.725288475,102.735414084,544,230,False,15.2537188934,13.4002714023,15.2537188934,13.4002714023,2.7000343956
17,121.0,106.0,22,120.831257589,106.084782943,544,230,False,17.7693025866,13.8371456013,17.7693025866,13.8371456013,2.55323723602
18,124.0,116.0,22,124.183640363,115.915522147,544,230,False,18.2623000534,15.1194159322,18.2623000534,15.1194159322,1.37377716675
19,118.0,118.0,22,118.2407704,118.105649517,544,230,False,17.3883485882,15.4050847196,17.3883485882,15.4050847196,0.919455175374
20,100.0,123.0,22,100.0,123.0,544,230,False,14.7058823529,16.0434782609,14.7058823529,16.0434782609,2.75738488736
21,97.0,125.0,22,97.5,124.666666667,544,230,False,14.3382352941,16.2608695653,14.3382352941,16.2608695653,0.427110453029
22,94.0,126.0,22,94.1304347826,125.950310559,544,230,False,13.8427109974,16.4283013773,13.8427109974,16.4283013773,0.523046594737
23,90.0,128.0,22,90.0749564985,127.961183242,544,230,False,13.2463171321,16.6905891185,13.2463171321,16.6905891185,0.651521681753
24,87.0,129.0,22,87.0111135436,129.002777156,544,230,False,12.7957519917,16.8264491943,12.7957519917,16.8264491943,0.470602704994
25,85.0,130.0,22,84.9854236596,130.001864335,544,230,False,12.4978564205,16.9567649133,12.4978564205,16.9567649133,0.325152207351
26,79.0,134.0,22,79.0650580006,133.947194063,544,230,False,11.6272144119,17.4713731387,11.6272144119,17.4713731387,1.01135509734
27,76.0,136.0,22,75.9741085204,136.013433377,544,230,False,11.1726630177,17.7408826144,11.1726630177,17.7408826144,0.52844330579
28,74.0,137.0,22,73.9701138472,137.024428098,544,230,False,10.8779579187,17.872751491,10.8779579187,17.872751491,0.322862967846
29,71.0,139.0,22,71.0057289297,138.99219778,544,230,False,10.4420189602,18.1294171017,10.4420189602,18.1294171017,0.505885373591
30,70.0,122.0,22,69.9672698148,122.335173208,544,230,False,10.2893043845,15.9567617228,10.2893043845,15.9567617228,2.17801587169
31,68.0,131.0,22,68.0039687969,130.677358572,544,230,False,10.0005836466,17.0448728572,10.0005836466,17.0448728572,1.12576440936
32,71.0,126.0,22,70.9130713066,126.108036884,544,230,False,10.4283928392,16.4488743762,10.4283928392,16.4488743762,0.733644937747
33,70.0,124.0,22,70.0347148837,123.997682874,544,230,False,10.299222777,16.1736108097,10.299222777,16.1736108097,0.304064032764
34,70.0,122.0,22,69.9983142146,121.997098504,544,230,False,10.2938697374,15.9126650223,10.2938697374,15.9126650223,0.261000687719
35,69.0,120.0,22,69.0165081501,119.998821046,544,230,False,10.1494864927,15.6520201364,10.1494864927,15.6520201364,0.297963551261
36,68.0,119.0,22,68.006972908,118.981719591,544,230,False,10.0010254276,15.5193547293,10.0010254276,15.5193547293,0.19909997008
37,48.0,119.0,22,48.3415283785,118.974496501,544,230,False,7.10904829096,15.5184125871,7.10904829096,15.5184125871,2.89197729016
38,38.0,94.0,22,37.9651490901,94.4355082278,544,230,False,5.58311016031,12.3176749862,5.58311016031,12.3176749862,3.54587201801
39,48.0,83.0,22,47.6225245738,82.9339081852,544,230,False,7.00331243732,10.817466285,7.00331243732,10.817466285,2.06581718814
40,37.0,83.0,22,37.2164294894,82.768236266,544,230,False,5.47300433668,10.7958569043,5.47300433668,10.7958569043,1.53046066537
41,33.0,80.0,22,32.9729023257,79.9572148447,544,230,False,4.84895622437,10.4292019363,4.84895622437,10.4292019363,0.723789964031
42,32.0,78.0,22,31.9312342294,77.9683033151,544,230,False,4.69576973962,10.1697786933,4.69576973962,10.1697786933,0.301274821574
43,28.0,69.0,22,28.025071456,69.1122867348,544,230,False,4.12133403765,9.01464609584,4.12133403765,9.01464609584,1.29008049878
44,25.0,57.0,22,24.9939345143,57.1012988156,544,230,False,3.67557860504,7.44799549769,3.67557860504,7.44799549769,1.62883148373
45,32.0,56.0,22,31.8186385774,55.8444008999,544,230,False,4.6792115555,7.28405229129,4.6792115555,7.28405229129,1.01693484263
46,37.0,62.0,22,36.9595055896,61.8078985275,544,230,False,5.43522141024,8.06189980793,5.43522141024,8.06189980793,1.08471086452
47,32.0,59.0,22,32.1645673461,59.0825100659,544,230,False,4.73008343325,7.70641435642,4.73008343325,7.70641435642,0.789676815428
48,35.0,35.0,22,34.9272438104,35.4126905583,544,230,False,5.13635938388,4.61904659456,5.13635938388,4.61904659456,3.11398456082
49,52.0,24.0,22,51.7167570345,23.9402215104,544,230,False,7.60540544625,3.12263758831,7.60540544625,3.12263758831,2.8871141945
50,58.0,37.0,22,58.0783736909,36.5394261885,544,230,False,8.54093730749,4.76601211154,8.54093730749,4.76601211154,1.89100494103
51,46.0,56.0,22,46.359067568,55.700344537,544,230,False,6.81750993647,7.26526233091,6.81750993647,7.26526233091,3.03586125542
52,35.0,67.0,22,35.1317789752,67.0248793391,544,230,False,5.16643808459,8.74237556597,5.16643808459,8.74237556597,2.21537847088
53,31.0,68.0,22,30.9241636004,68.1941715434,544,230,False,4.54767111771,8.89489194044,4.54767111771,8.89489194044,0.637286280872
54,34.0,64.0,22,33.8409007066,64.1704006915,544,230,False,4.97660304509,8.37005226411,4.97660304509,8.37005226411,0.677819507084
55,34.0,60.0,22,33.9879491674,60.0682021849,544,230,False,4.99822781874,7.83498289368,4.99822781874,7.83498289368,0.535506173637
56,32.0,59.0,22,32.0334421784,58.9721355169,544,230,False,4.71080032035,7.69201767612,4.71080032035,7.69201767612,0.321019657124
57,41.0,54.0,22,40.8180801304,54.0584098562,544,230,False,6.00265884271,7.05109693777,6.00265884271,7.05109693777,1.44210881511
