frames,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix,pos_x_mm,pos_y_mm,zeroed_x_mm,zeroed_y_mm,speed_EL
2,310.0,120.0,manual,310.0,120.0,515,218,False,48.1553398058,16.5137614679,48.1553398058,16.5137614679,
3,310.0,120.0,manual,310.0,120.0,515,218,False,48.1553398058,16.5137614679,48.1553398058,16.5137614679,0.0
4,310.0,120.0,manual,310.0,120.0,515,218,False,48.1553398058,16.5137614679,48.1553398058,16.5137614679,0.0
5,310.0,120.0,manual,310.0,120.0,515,218,False,48.1553398058,16.5137614679,48.1553398058,16.5137614679,0.0
6,310.0,120.0,manual,310.0,120.0,515,218,False,48.1553398058,16.5137614679,48.1553398058,16.5137614679,0.0
7,310.0,120.0,manual,310.0,120.0,515,218,False,48.1553398058,16.5137614679,48.1553398058,16.5137614679,0.0
8,310.0,120.0,manual,310.0,120.0,515,218,False,48.1553398058,16.5137614679,48.1553398058,16.5137614679,0.0
9,310.0,120.0,manual,310.0,120.0,515,218,False,48.1553398058,16.5137614679,48.1553398058,16.5137614679,0.0
10,310.0,120.0,manual,310.0,120.0,515,218,False,48.1553398058,16.5137614679,48.1553398058,16.5137614679,0.0
11,310.0,120.0,manual,310.0,120.0,515,218,False,48.1553398058,16.5137614679,48.1553398058,16.5137614679,0.0
12,310.0,120.0,manual,310.0,120.0,515,218,False,48.1553398058,16.5137614679,48.1553398058,16.5137614679,0.0
13,310.0,120.0,manual,310.0,120.0,515,218,False,48.1553398058,16.5137614679,48.1553398058,16.5137614679,0.0
14,310.0,120.0,manual,310.0,120.0,515,218,False,48.1553398058,16.5137614679,48.1553398058,16.5137614679,0.0
15,310.0,120.0,manual,310.0,120.0,515,218,False,48.1553398058,16.5137614679,48.1553398058,16.5137614679,0.0
16,310.0,120.0,manual,310.0,120.0,515,218,False,48.1553398058,16.5137614679,48.1553398058,16.5137614679,0.0
17,310.0,120.0,manual,310.0,120.0,515,218,False,48.1553398058,16.5137614679,48.1553398058,16.5137614679,0.0
18,310.0,120.0,manual,310.0,120.0,515,218,False,48.1553398058,16.5137614679,48.1553398058,16.5137614679,0.0
19,310.0,120.0,manual,310.0,120.0,515,218,False,48.1553398058,16.5137614679,48.1553398058,16.5137614679,0.0
20,310.0,120.0,manual,310.0,120.0,515,218,False,48.1553398058,16.5137614679,48.1553398058,16.5137614679,0.0
21,310.0,120.0,manual,310.0,120.0,515,218,False,48.1553398058,16.5137614679,48.1553398058,16.5137614679,0.0
22,310.0,120.0,manual,310.0,120.0,515,218,False,48.1553398058,16.5137614679,48.1553398058,16.5137614679,0.0
23,310.0,120.0,manual,310.0,120.0,515,218,False,48.1553398058,16.5137614679,48.1553398058,16.5137614679,0.0
24,310.0,120.0,manual,310.0,120.0,515,218,False,48.1553398058,16.5137614679,48.1553398058,16.5137614679,0.0
25,310.0,120.0,manual,310.0,120.0,515,218,False,48.1553398058,16.5137614679,48.1553398058,16.5137614679,0.0
26,310.0,120.0,manual,310.0,120.0,515,218,False,48.1553398058,16.5137614679,48.1553398058,16.5137614679,0.0
27,310.0,120.0,manual,310.0,120.0,515,218,False,48.1553398058,16.5137614679,48.1553398058,16.5137614679,0.0
28,310.0,120.0,manual,310.0,120.0,515,218,False,48.1553398058,16.5137614679,48.1553398058,16.5137614679,0.0
29,310.0,120.0,manual,310.0,120.0,515,218,False,48.1553398058,16.5137614679,48.1553398058,16.5137614679,0.0
30,310.0,120.0,manual,310.0,120.0,515,218,False,48.1553398058,16.5137614679,48.1553398058,16.5137614679,0.0
31,310.0,120.0,manual,310.0,120.0,515,218,False,48.1553398058,16.5137614679,48.1553398058,16.5137614679,0.0
32,310.0,120.0,manual,310.0,120.0,515,218,False,48.1553398058,16.5137614679,48.1553398058,16.5137614679,0.0
33,310.0,120.0,manual,310.0,120.0,515,218,False,48.1553398058,16.5137614679,48.1553398058,16.5137614679,0.0
34,310.0,120.0,manual,310.0,120.0,515,218,False,48.1553398058,16.5137614679,48.1553398058,16.5137614679,0.0
35,310.0,120.0,manual,310.0,120.0,515,218,False,48.1553398058,16.5137614679,48.1553398058,16.5137614679,0.0
36,310.0,120.0,manual,310.0,120.0,515,218,False,48.1553398058,16.5137614679,48.1553398058,16.5137614679,0.0
37,310.0,120.0,manual,310.0,120.0,515,218,False,48.1553398058,16.5137614679,48.1553398058,16.5137614679,0.0
38,310.0,120.0,manual,310.0,120.0,515,218,False,48.1553398058,16.5137614679,48.1553398058,16.5137614679,0.0
39,310.0,120.0,manual,310.0,120.0,515,218,False,48.1553398058,16.5137614679,48.1553398058,16.5137614679,0.0
40,310.0,120.0,manual,310.0,120.0,515,218,False,48.1553398058,16.5137614679,48.1553398058,16.5137614679,0.0
41,310.0,120.0,manual,310.0,120.0,515,218,False,48.1553398058,16.5137614679,48.1553398058,16.5137614679,0.0
42,310.0,120.0,manual,310.0,120.0,515,218,False,48.1553398058,16.5137614679,48.1553398058,16.5137614679,0.0
43,310.0,120.0,manual,310.0,120.0,515,218,False,48.1553398058,16.5137614679,48.1553398058,16.5137614679,0.0
44,310.0,120.0,manual,310.0,120.0,515,218,False,48.1553398058,16.5137614679,48.1553398058,16.5137614679,0.0
45,310.0,120.0,manual,310.0,120.0,515,218,False,48.1553398058,16.5137614679,48.1553398058,16.5137614679,0.0
46,310.0,120.0,manual,310.0,120.0,515,218,False,48.1553398058,16.5137614679,48.1553398058,16.5137614679,0.0
47,310.0,120.0,manual,310.0,120.0,515,218,False,48.1553398058,16.5137614679,48.1553398058,16.5137614679,0.0
48,310.0,120.0,manual,310.0,120.0,515,218,False,48.1553398058,16.5137614679,48.1553398058,16.5137614679,0.0
49,310.0,120.0,manual,310.0,120.0,515,218,False,48.1553398058,16.5137614679,48.1553398058,16.5137614679,0.0
50,310.0,120.0,manual,310.0,120.0,515,218,False,48.1553398058,16.5137614679,48.1553398058,16.5137614679,0.0
51,310.0,120.0,manual,310.0,120.0,515,218,False,48.1553398058,16.5137614679,48.1553398058,16.5137614679,0.0
52,310.0,120.0,manual,310.0,120.0,515,218,False,48.1553398058,16.5137614679,48.1553398058,16.5137614679,0.0
53,310.0,120.0,manual,310.0,120.0,515,218,False,48.1553398058,16.5137614679,48.1553398058,16.5137614679,0.0
54,310.0,120.0,manual,310.0,120.0,515,218,False,48.1553398058,16.5137614679,48.1553398058,16.5137614679,0.0
55,310.0,120.0,manual,310.0,120.0,515,218,False,48.1553398058,16.5137614679,48.1553398058,16.5137614679,0.0
56,310.0,120.0,manual,310.0,120.0,515,218,False,48.1553398058,16.5137614679,48.1553398058,16.5137614679,0.0
57,310.0,120.0,manual,310.0,120.0,515,218,False,48.1553398058,16.5137614679,48.1553398058,16.5137614679,0.0
58,310.0,120.0,manual,310.0,120.0,515,218,False,48.1553398058,16.5137614679,48.1553398058,16.5137614679,0.0
59,310.0,120.0,manual,310.0,120.0,515,218,False,48.1553398058,16.5137614679,48.1553398058,16.5137614679,0.0
60,310.0,120.0,manual,310.0,120.0,515,218,False,48.1553398058,16.5137614679,48.1553398058,16.5137614679,0.0
61,310.0,120.0,manual,310.0,120.0,515,218,False,48.1553398058,16.5137614679,48.1553398058,16.5137614679,0.0
62,310.0,120.0,manual,310.0,120.0,515,218,False,48.1553398058,16.5137614679,48.1553398058,16.5137614679,0.0
63,310.0,120.0,manual,310.0,120.0,515,218,False,48.1553398058,16.5137614679,48.1553398058,16.5137614679,0.0
64,310.0,120.0,manual,310.0,120.0,515,218,False,48.1553398058,16.5137614679,48.1553398058,16.5137614679,0.0
65,310.0,120.0,manual,310.0,120.0,515,218,False,48.1553398058,16.5137614679,48.1553398058,16.5137614679,0.0
66,310.0,120.0,manual,310.0,120.0,515,218,False,48.1553398058,16.5137614679,48.1553398058,16.5137614679,0.0
