frames,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix
2,173.0,83.0,16,176.5,82.6666666667,527,222,False
3,158.0,86.0,16,158.689440994,85.8757763975,527,222,False
4,156.0,86.0,16,155.983670191,86.0107080712,527,222,False
5,143.0,81.0,16,143.182534665,81.0987255584,527,222,False
6,132.0,93.0,16,132.041306879,92.7368630966,527,222,False
7,119.0,87.0,16,119.04981038,87.2088016075,527,222,False
8,114.0,110.0,16,113.877509948,109.575214982,527,222,False
9,100.0,115.0,16,100.108124531,115.138680869,527,222,False
10,86.0,135.0,16,86.0476587698,134.798356369,527,222,False
11,73.0,148.0,16,73.0002789936,148.037575411,527,222,False
12,78.0,160.0,16,77.6782133724,160.037236017,527,222,False
13,74.0,161.0,16,74.0251880323,161.211189765,527,222,False
14,72.0,161.0,16,71.9806601781,161.105992344,527,222,False
15,70.0,160.0,16,69.9914169808,160.058646724,527,222,False
16,69.0,158.0,16,68.9788988597,158.040610891,527,222,False
17,69.0,157.0,16,68.9734422463,156.99819737,527,222,False
18,68.0,156.0,16,68.0070432885,155.998517518,527,222,False
19,67.0,155.0,16,67.0034358917,154.999408664,527,222,False
20,67.0,154.0,16,66.9834830804,153.999777744,527,222,False
21,68.0,154.0,16,67.9751558607,153.982080745,527,222,False
22,67.0,153.0,16,67.025518546,153.010303983,527,222,False
23,68.0,153.0,16,67.9755028189,152.986816837,527,222,False
24,67.0,153.0,16,67.0249147081,152.994271766,527,222,False
25,57.0,163.0,16,57.1714422776,162.819462737,527,222,False
26,47.0,174.0,16,47.0716591656,173.906337209,527,222,False
27,42.0,179.0,16,41.9378981875,179.070846287,527,222,False
28,44.0,178.0,16,43.8477493844,178.138484419,527,222,False
29,45.0,179.0,16,44.954911889,179.021306159,527,222,False
30,46.0,179.0,16,45.9837528656,179.024327015,527,222,False
31,47.0,179.0,16,46.993971142,179.009851199,527,222,False
32,47.0,179.0,16,47.0155905574,179.003709219,527,222,False
33,47.0,179.0,16,47.0066644601,179.001384278,527,222,False
34,47.0,179.0,16,47.0025247966,179.000516028,527,222,False
35,47.0,179.0,16,47.0009429853,179.000192336,527,222,False
36,42.0,172.0,16,42.0895331966,172.12492598,527,222,False
37,33.0,166.0,16,33.108983506,166.034700415,527,222,False
38,35.0,161.0,16,34.848038693,160.99452942,527,222,False
39,37.0,161.0,16,36.9341457022,160.90789867,527,222,False
40,39.0,160.0,16,38.9750140613,159.979198807,527,222,False
41,40.0,159.0,16,40.0085025794,158.992894383,527,222,False
42,40.0,159.0,16,40.0218579185,158.979546277,527,222,False
43,42.0,159.0,16,41.9733684842,158.991524507,527,222,False
44,43.0,159.0,16,43.0062460345,158.996800278,527,222,False
45,43.0,158.0,16,43.0209382335,158.016641791,527,222,False
46,43.0,158.0,16,43.0086945955,157.989219789,527,222,False
47,43.0,158.0,16,43.0032832286,157.995169333,527,222,False
48,43.0,157.0,16,43.0012257492,157.015996971,527,222,False
49,43.0,157.0,16,43.0004569531,156.988977687,527,222,False
50,41.0,157.0,16,41.0358429733,156.995079014,527,222,False
51,42.0,157.0,16,41.9615573615,156.998126976,527,222,False
52,41.0,157.0,16,41.0188655112,156.999300034,527,222,False
53,40.0,158.0,16,40.0086199517,157.981902695,527,222,False
54,39.0,158.0,16,39.0032888053,158.010237621,527,222,False
55,38.0,159.0,16,38.001229426,158.986792103,527,222,False
56,38.0,159.0,16,37.9826220724,159.012098875,527,222,False
57,37.0,160.0,16,37.0105057567,159.987487682,527,222,False
58,36.0,160.0,16,36.004728369,160.012358217,527,222,False
59,36.0,161.0,16,35.9839649005,160.987584347,527,222,False
60,35.0,161.0,16,35.0110081022,161.012394246,527,222,False
61,35.0,162.0,16,34.9870793619,161.987597775,527,222,False
62,35.0,162.0,16,34.9943696176,162.012399251,527,222,False
63,35.0,163.0,16,34.9978624844,162.987599641,527,222,False
64,35.0,163.0,16,34.9992014495,163.012399946,527,222,False
65,35.0,163.0,16,34.9997022787,163.005436228,527,222,False
66,35.0,163.0,16,34.9998890304,163.002065147,527,222,False
67,35.0,164.0,16,34.9999586397,163.98293525,527,222,False
68,35.0,164.0,16,34.9999845844,164.010622564,527,222,False
69,35.0,164.0,16,34.9999942544,164.004771909,527,222,False
70,35.0,164.0,16,34.9999978585,164.001817456,527,222,False
71,35.0,164.0,16,34.9999992018,164.000679255,527,222,False
72,35.0,165.0,16,34.9999997025,164.98241693,527,222,False
73,35.0,165.0,16,34.9999998891,165.010429293,527,222,False
74,35.0,165.0,16,34.9999999587,165.00469987,527,222,False
75,35.0,165.0,16,34.9999999846,165.001790606,527,222,False
76,35.0,165.0,16,34.9999999943,165.000669247,527,222,False
77,35.0,165.0,16,34.9999999979,165.000249528,527,222,False
78,35.0,165.0,16,34.9999999992,165.000093007,527,222,False
79,35.0,165.0,16,34.9999999997,165.000034665,527,222,False
80,35.0,165.0,16,34.9999999999,165.00001292,527,222,False
81,35.0,164.0,16,35.0,164.017841143,527,222,False
82,35.0,163.0,16,35.0,163.007503227,527,222,False
83,35.0,163.0,16,35.0,162.985001087,527,222,False
84,35.0,162.0,16,35.0,162.011394398,527,222,False
85,34.0,162.0,16,34.0178363276,161.987223345,527,222,False
86,35.0,161.0,16,34.9718287768,161.01225961,527,222,False
87,34.0,161.0,16,34.0235065371,160.98754759,527,222,False
88,34.0,160.0,16,33.992552298,160.012380546,527,222,False
89,34.0,160.0,16,33.9964484465,159.987592669,527,222,False
90,34.0,160.0,16,33.9986391613,159.99456102,527,222,False
91,33.0,159.0,16,33.0173273457,159.015770155,527,222,False
92,33.0,159.0,16,32.989475314,158.988893145,527,222,False
93,34.0,159.0,16,33.9774282445,158.995047503,527,222,False
94,33.0,159.0,16,33.026367364,158.998115232,527,222,False
95,33.0,158.0,16,32.9936556033,158.017131984,527,222,False
96,33.0,158.0,16,32.9968614374,157.989402496,527,222,False
97,33.0,157.0,16,32.9987931741,157.013073759,527,222,False
98,33.0,157.0,16,32.9995484251,156.987851129,527,222,False
99,33.0,157.0,16,32.9998316063,156.994657356,527,222,False
100,33.0,156.0,16,32.999937233,156.015806061,527,222,False
101,33.0,156.0,16,32.9999766056,155.988906527,527,222,False
102,33.0,155.0,16,32.9999912805,155.012888819,527,222,False
103,33.0,155.0,16,32.9999967501,154.987782195,527,222,False
104,32.0,155.0,16,32.0178351163,154.994631663,527,222,False
105,32.0,155.0,16,31.9896646529,154.997960157,527,222,False
106,32.0,155.0,16,31.9953351457,154.999237854,527,222,False
107,32.0,155.0,16,31.9982224448,154.999715847,527,222,False
108,32.0,154.0,16,31.9993356167,154.017730415,527,222,False
109,33.0,154.0,16,32.9819159575,153.989625629,527,222,False
110,33.0,154.0,16,33.0102425642,153.995320601,527,222,False
111,32.0,155.0,16,32.0224666001,154.980380696,527,222,False
112,33.0,155.0,16,32.9735934428,155.009668492,527,222,False
113,33.0,154.0,16,33.0063297888,154.022252546,527,222,False
114,34.0,154.0,16,33.9852967904,153.991349985,527,222,False
115,34.0,154.0,16,34.0115396922,153.995965156,527,222,False
116,34.0,154.0,16,34.0051155046,153.998457348,527,222,False
117,33.0,155.0,16,33.0197819318,154.981586846,527,222,False
118,33.0,155.0,16,32.9903921262,155.010119815,527,222,False
119,34.0,155.0,16,33.9777700478,155.004584518,527,222,False
120,34.0,155.0,16,34.0086584362,155.001747612,527,222,False
121,34.0,154.0,16,34.0040379829,154.018489551,527,222,False
122,34.0,154.0,16,34.0015438215,153.98990866,527,222,False
123,35.0,154.0,16,34.9827409353,153.995426095,527,222,False
124,35.0,154.0,16,35.0105501392,153.998256343,527,222,False
125,35.0,154.0,16,35.0047449149,153.999348251,527,222,False
126,34.0,154.0,16,34.0196437228,153.999756994,527,222,False
127,34.0,154.0,16,33.9903406095,153.999909424,527,222,False
128,34.0,154.0,16,33.9955871741,153.999966241,527,222,False
129,34.0,154.0,16,33.998316384,153.999987417,527,222,False
130,34.0,154.0,16,33.9993706295,153.99999531,527,222,False
131,34.0,154.0,16,33.9997653349,153.999998252,527,222,False
132,34.0,154.0,16,33.9999125325,153.999999349,527,222,False
133,34.0,154.0,16,33.9999673993,153.999999757,527,222,False
